id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,year_compl,prjarea,singfamhu,multifam,hu,gqpop,rptdemp,commsf,hotelrms,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,other_rate,affordable,latitude,longitude,parcel_id,mixed_use,point,programs,forty_b,residential,commercial,municipal,devlper,yrcomp_est,percomp_24,percomp_28,percomp_35,percomp_45,units_1bd,units_2bd,units_3bd,unknownhu,affrd_unit,aff_u50,aff_50_80,aff_80_120,aff_120p,aff_unknown,headqtrs,park_type,publicsqft,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,flag,deleted_at,traffic_count_data,proj_id_present,traffic_count_data_present,taz,apn,trunc,gluc,placetype,proj_id,stat_comts,mix_descr,notes,created_at,updated_at,sb_type
114,1,f,f,f,f,f,f,SE 4th and Grand Avenue Mixed-Use,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""RM w/C""", ,   4TH  ,CA,,,0,0,,15,,,,0,,5000,,,,,,,0,,,35.121342580259,-120.626075819166,,f,POINT(-120.626075819166 35.121342580259),,,t,t,GROVER BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,305525,,,,Grover Beach,{},f,,,f,f,,060215006,t,MU,Mixed-Use,,Future,Brewpub / retail, ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
115,1,f,f,f,f,f,f,Green Park,completed,"""description"": ""no comm development proposed"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""rm""", ,1640   HALF MOON BAY CT ,CA,,,0,48,,48,,,,0,,0,,,,,,,0,,,35.1116455337988,-120.611408488384,,f,POINT(-120.611408488384 35.1116455337988),,,t,,GROVER BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,325834,,,,Grover Beach,{},f,,,f,f,,060574051,t,ResDev,Residential development,,Completed,"", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
116,1,f,f,f,f,f,f,Amapoa Condos,completed,"""description"": ""6 sf"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PD""", ,     ,CA,,,0,6,,6,,,,0,,0,,,,,,,0,,,35.4714952137937,-120.667828572393,,f,POINT(-120.667828572393 35.4714952137937),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,287171,,,,Atascadero,{},f,,,f,f,,031241027,t,ResDev,Residential development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
117,1,f,f,f,f,f,f,Tribune Live/Work,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""2""", ,3825  S HIGUERA ST ,CA,,,0,0,,43,,,,0,,0,,,,,,,0,,,35.2486734935008,-120.670985360635,,f,POINT(-120.670985360635 35.2486734935008),,,t,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,251949,,,,San Luis Obispo,{},f,,,f,f,,053251070,t,MU,Redevelopment,,Planning review, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
118,1,f,f,f,f,f,f,Village at Rolling Hills,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PR Planning Staff""", ,1041   CRESTON RD ,CA,,,0,0,,126,,,,0,,0,,,,,,,0,,,35.6245399297365,-120.664873896758,,f,POINT(-120.664873896758 35.6245399297365),,,t,,PASO ROBLES,,f,0,50,100,0,,,,,,,,,,,f,,,,267757,,,,Paso Robles,{},f,,,f,f,,009641009,t,ResDev,Residential development,,future app expected, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
119,1,f,f,f,f,f,f,Habitat 4 Humanity Vine St,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""wf""", ,   VINE  ,CA,,,0,0,,9,,,,0,,0,,,,,,,0,,,35.6442849994931,-120.696251208303,,f,POINT(-120.696251208303 35.6442849994931),,,t,,PASO ROBLES,,f,50,100,0,0,,,,,,,,,,,f,,,,367289,,,,Paso Robles,{},f,,,f,f,,008391046,t,ResDev,Residential development,,Planning approval, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
120,1,f,f,f,f,f,f,Ritter residential,in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""rm""", ,,CA,,,0,57,,57,,,,0,,0,,,,,,,0,,,35.751428409517,-120.691236974719,,f,POINT(-120.691236974719 35.751428409517),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,,,,,San Miguel,{},f,,,f,f,,,t,ResDev,Residential development,,Under construction, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
121,1,f,f,f,f,f,f,River Oaks 2,projected,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,800   CLUBHOUSE DR ,CA,,,0,271,,271,,,,0,,0,,,,,,,0,,,35.6539631702409,-120.682413186424,,f,POINT(-120.682413186424 35.6539631702409),,,t,,,,f,50,100,0,0,,,,,,,,,,,f,,,,245858,,,,Paso Robles,{},f,,,f,f,,025390031,t,ResDev,Residential development,,Tentative map approved, , phase 1 is starting;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
122,1,f,f,f,f,f,f,Montecito,completed,"""description"": ""40 SF"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Green"", ""edited_by"": ""PD""", ,9500   CASA BELLA CT ,CA,,,0,40,,40,,,,0,,0,,,,,,,0,,,35.4673186362714,-120.648488714572,,f,POINT(-120.648488714572 35.4673186362714),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,346096,,,,Atascadero,{},f,,,f,f,,030481016,t,ResDev,Residential development,,completed,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
123,1,f,f,f,f,f,f,345 Stimson Ave,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM W/CS""", ,   STIMSON  ,CA,,,0,0,,8,,,,0,,0,,,,,,,0,,,35.1400614392665,-120.639225844526,,f,POINT(-120.639225844526 35.1400614392665),,,t,,PISMO BEACH,,f,100,0,0,0,,,,,,,,,,,f,,,,287570,,,,Pismo Beach,{},f,,,f,f,,005133033,t,ResDev,Residential development,,completed, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
124,1,f,f,f,f,f,f,Blue Oaks Apartments,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Red"", ""edited_by"": ""wf""", ,812   EXPERIMENTAL STATION RD ,CA,,,0,0,,142,,,,0,,0,,,,,,,0,,,35.645406203843,-120.676284507446,,f,POINT(-120.676284507446 35.645406203843),,,t,,PASO ROBLES,,f,100,0,0,0,,,,,,,,,,,f,,,,248102,,,,Paso Robles,{},f,,,f,f,,025541025,t,ResDev,Residential development,,complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
125,1,f,f,f,f,f,f,Boysen Apartments,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM""", ,730   BOYSEN AVE ,CA,,,0,0,,6,,,,0,,0,,,,,,,0,,,35.2967838526878,-120.671956691421,,f,POINT(-120.671956691421 35.2967838526878),,,t,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,293018,,,,San Luis Obispo,{},f,,,f,f,,052331004,t,ResDev,Residential development,,Completed, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
195,1,f,f,f,f,f,f,New Open Space 1,planning,"", ,   CERRO VISTA  ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.3006791463799,-120.662941095293,,f,POINT(-120.662941095293 35.3006791463799),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,238289,,,,Cal Poly,{},f,,,f,f,,073341020,t,null,University facility,,Pending environmental review, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
126,1,f,f,f,f,f,f,625 Toro Street,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM""", ,     ,CA,,,0,0,,14,,,,0,,0,,,,,,,0,,,35.2871958829706,-120.661787832179,,f,POINT(-120.661787832179 35.2871958829706),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,282929,,,,San Luis Obispo,{},f,,,f,f,,001207038,t,ResDev,Residential development,,Complete, ,14 Condos;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
127,1,f,f,f,f,f,f,Pismo Terrace,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM w/CS""",,855   4TH ST ,CA,,,,0,,50,,,,,,,,,,,,,,,,35.1350687140196,-120.622716280128,,f,POINT(-120.622716280128 35.1350687140196),,,t,,PISMO BEACH,,f,100,,,,,,,,,,,,,,f,,,,272795,,,,Pismo Beach,{},f,,,f,f,,005242019,t,ResDev,MF Residential,,Building plan check,,null; null,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
128,1,f,f,f,f,f,f,600 Tank Farm Mixed Use Site,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""RM""", ,   TANK FARM  ,CA,,,77500,0,,280,,,,0,,12500,,,,,,,0,,,35.247598932359,-120.648238195995,,f,POINT(-120.648238195995 35.247598932359),,,t,t,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,250762,,,,San Luis Obispo,{},f,,,f,f,,053421006,t,MU,Commercial development and Res,,Entitled,"commerc. clubhouse, etc", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
129,1,f,f,f,f,f,f,9105 San Diego PD-16,planning,"""description"": ""5 SF"", ""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PD""", ,9129   SAN DIEGO RD ,CA,,,0,5,,5,,,,0,,0,,,,,,,0,,,35.4531051981511,-120.645222100697,,f,POINT(-120.645222100697 35.4531051981511),,,t,,ATASCADERO,,f,0,0,0,0,,,,,,,,,,,f,,,,257988,,,,Atascadero,{},f,,,f,f,,045441040,t,ResDev,Residential development,,unknown,"",no info; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
130,1,f,f,f,f,f,f,Atascadero Ave Vintage Homes,completed,"""description"": "" 12 MF res"", ""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""PD""", ,6520   SERRA CT ,CA,,,0,0,12,12,,,,0,,0,,,,,,,0,,,35.4834712224474,-120.667779571053,,f,POINT(-120.667779571053 35.4834712224474),,,t,,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,345593,,,,Atascadero,{},f,,,f,f,,030281040,t,ResDev,Residential development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
131,1,f,f,f,f,f,f,Woodlands SP: TR 2341 Phase 1B RSF,in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""rm""", ,1407   VISTA TESORO PL ,CA,,,0,368,,368,,,,0,,0,,,,,,,0,,,35.0319506712901,-120.543814666998,,f,POINT(-120.543814666998 35.0319506712901),,,t,,NIPOMO,,f,100,0,0,0,,,,,,,,,,,f,,,,245352,,,,Woodlands,{},f,,,f,f,,091500009,t,ResDev,Residential development,,Under construction (99% builtout), ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
132,1,f,f,f,f,f,f,Victoria and Caudill Mixed-Use,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""2""", ,761   CAUDILL ST ,CA,,,0,0,,8,,,,0,,0,,,,,,,0,,,35.2667781048724,-120.652759317302,,f,POINT(-120.652759317302 35.2667781048724),,,t,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,294869,,,,San Luis Obispo,{},f,,,f,f,,004923002,t,MU,Mixed-use development,,Planning review, ,How many units;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
133,1,f,f,f,f,f,f,Grace Ln. (SFR),planning,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""Reviewed With City Staff""", ,280   GRACE LN ,CA,,,0,15,,15,,,,0,,0,,,,,,,0,,,35.1304154283672,-120.587079119067,,f,POINT(-120.587079119067 35.1304154283672),,,t,,ARROYO GRANDE,,f,100,0,0,0,,,,,,,,,,,f,,,,282120,,,,Arroyo Grande,{},f,,,f,f,,007019037,t,ResDev,Residential development,,Almost complete- (1 lot remaining), ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
134,1,f,f,f,f,f,f,Trillium,in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow""", ,   ELDERBERRY  ,CA,,,0,36,,36,,,,0,,0,,,,,,,0,,,35.1199245063561,-120.607501008085,,f,POINT(-120.607501008085 35.1199245063561),,,t,,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,285994,,,,Arroyo Grande,{},f,,,f,f,,077072040,t,ResDev,Residential development,,Under construction, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
135,1,f,f,f,f,f,f,OASP: Imel Ranch Subdivision,planning,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""RM""", ,1420   IMEL CT ,CA,,,0,18,,18,,,,0,,0,,,,,,,0,,,35.2577230100506,-120.633416103629,,f,POINT(-120.633416103629 35.2577230100506),,,t,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,366767,,,,San Luis Obispo,{},f,,,f,f,,004713009,t,ResDev,Residential development,,Building permit reviewed/ issued, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
136,1,f,f,f,f,f,f,Hotel,planning,"""description"": ""hotel"", ""devtype"": ""Tourist""", ,2790   MAIN ST ,CA,,,4996,0,,0,,,,8,,0,,,,,,,4996,,,35.3918067728448,-120.859277411538,,f,POINT(-120.859277411538 35.3918067728448),,,,,MORRO BAY,,f,100,0,0,0,,,,,,,,,,,f,,,,300528,,,,Morro Bay,{},f,,,f,f,,068221001,t,TOURIST,tourist accommodation,,planning check,"", ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
137,1,f,f,f,f,f,f,Annex Subdivision,in_construction,"""description"": ""6 mf 6 sf"", ""devtype"": ""Residential"", ""resdev2"": ""PUD"", ""tea_zone"": ""Green"", ""edited_by"": ""PD""", ,,CA,,,0,6,6,12,,,,0,,0,,,,,,,0,,,35.5161676693645,-120.696553446559,,f,POINT(-120.696553446559 35.5161676693645),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,,,,,Atascadero,{},f,,,f,f,,,t,ResDev,Residential development,,Under Construction,"","SF 18000, ADU 750; ",2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
138,1,f,f,f,f,f,f,Santa Margarita Ranch SP,projected,"""description"": ""limited new commercial proposed"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Maroon"", ""edited_by"": ""rm""", ,7355  W POZO RD ,CA,,,200000,464,,514,,,,250,,0,,,,,,,200000,,,35.3670826320243,-120.588929505985,,f,POINT(-120.588929505985 35.3670826320243),,,t,,RURAL SALINAS RIVER,,f,0,20,60,100,,,,,,,,,,,f,,,,237324,,,,Salinas River P.A.,{},f,,,f,f,,070094007,t,SPA,Agricultural cluster development,,Phase 1 approved (111 du),"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
139,1,f,f,f,f,f,f,Vista Grande,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""rm""", ,     ,CA,,,0,0,,17,,,,0,,0,,,,,,,0,,,35.0316661563953,-120.480824121118,,f,POINT(-120.480824121118 35.0316661563953),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,271527,,,,Nipomo,{},f,,,f,f,,092151008,t,ResDev,Residential development,,Complete, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
140,1,f,f,f,f,f,f,New Student Housing with Amenities,planning,Unknown number of beds/units, ,   CERRO VISTA  ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.3056992603002,-120.661902692036,,f,POINT(-120.661902692036 35.3056992603002),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,238289,,,,Cal Poly,{},f,,,f,f,,073341020,t,null,Student housing,,Under environmental review,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
141,1,f,f,f,f,f,f,Oak Park Cranberry PUD,completed,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""RM W/C""", ,393   OAK PARK BLVD ,CA,,,0,3,,3,,,,0,,0,,,,,,,0,,,35.1180030148384,-120.608782475463,,f,POINT(-120.608782475463 35.1180030148384),,,t,,,,f,100,0,0,0,,,,,,,,,,,f,,,,366990,,,,Grover Beach,{},f,,,f,f,,060309012,t,ResDev,SFR,,Complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
142,1,f,f,f,f,f,f,Los Robles Del Mar,planning,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""x""", ,1007   OAK PARK BLVD ,CA,,,0,252,,312,,,,0,,0,,,,,,,0,,,35.1424184518402,-120.605468717983,,f,POINT(-120.605468717983 35.1424184518402),,,t,,PISMO BEACH,,f,0,0,0,0,,,,,,,,,,,f,,,,240690,,,,Pismo Beach SOI,{},f,,,f,f,,079261011,t,ResDev,Residential development,,unknown, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
143,1,f,f,f,f,f,f,Toad Creek Villas,in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""rm""", ,363   LILY PAD LN ,CA,,,0,26,,26,,,,0,,0,,,,,,,0,,,35.5514893840568,-120.713437402747,,f,POINT(-120.713437402747 35.5514893840568),,,t,,TEMPLETON,,f,100,0,0,0,,,,,,,,,,,f,,,,345846,,,,Templeton,{},f,,,f,f,,041221020,t,ResDev,Residential development,,Under construction, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
144,1,f,f,f,f,f,f,Morro del Mar Apartments,completed,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green""", ,555   MAIN ST ,CA,,,0,0,,21,,,,0,,0,,,,,,,0,,,35.3633615846608,-120.850320405086,,f,POINT(-120.850320405086 35.3633615846608),,,t,,MORRO BAY,,f,100,0,0,0,,,,,,,,,,,f,,,,284362,,,,Morro Bay,{},f,,,f,f,,066133006,t,ResDev,Residential Affordable Senior hsg,,Project complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
145,1,f,f,f,f,f,f,Broad Street Workforce Housing,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Yellow"", ""edited_by"": ""2""", ,3710   BROAD ST ,CA,,,1288,0,,40,,,,0,,1288,,,,,,,0,,,35.2522413539832,-120.64469166092,,f,POINT(-120.64469166092 35.2522413539832),,,t,t,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,270257,,,,San Luis Obispo,{},f,,,f,f,,053231048,t,MU,Mixed-use development,,Planning review, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
146,1,f,f,f,f,f,f,OASP: Righetti Ranch,in_construction,"""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Red"", ""edited_by"": ""RM""", ,   BULLOCK  ,CA,,,0,201,,301,,,,0,,0,,,,,,,0,,,35.2533293609561,-120.632682672397,,f,POINT(-120.632682672397 35.2533293609561),,,t,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,248241,,,,San Luis Obispo,{},f,,,f,f,,004706028,t,SPA,Residential development,,Under Construction, ,currently 70% built out;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
147,1,f,f,f,f,f,f,E. Grand Ave/Courtland St.,projected,"""devtype"": ""Non-Residential""", ,   GRAND  ,CA,,,15600,0,,0,,,,0,,15600,,,,,,,0,,,35.1205710225144,-120.607528122845,,f,POINT(-120.607528122845 35.1205710225144),,,,t,ARROYO GRANDE,,f,0,0,0,0,,,,,,,,,,,f,,,,279682,,,,Arroyo Grande,{},f,,,f,f,,077072001,t,CR,Commercial development,,"Approved, not constructed", ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
148,1,f,f,f,f,f,f,Shandon Community Plan,projected,"""description"": ""317 KSF (CR: 59k; CS: 177k; mu: 81k)"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Red"", ""edited_by"": ""RM""", ,101  S 1ST ST ,CA,,,30000,800,,1078,,,,0,,30000,,,,,,,0,,,35.6543062456368,-120.379723165245,,f,POINT(-120.379723165245 35.6543062456368),,,t,t,SHANDON,,f,0,0,0,80,,,,,,,,,,,f,,,,246880,,,,Shandon Community Plan,{},f,,,f,f,,017311009,t,SPA,Residential devt w ltd comm,,Approved,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
149,1,f,f,f,f,f,f,Santa Maria Brewing Company,completed,"""description"": ""production (17,040 sf) + restaurant (6 KSF)"", ""devtype"": ""Non-Residential"", ""edited_by"": ""PD""", ,7935   SAN LUIS AVE ,CA,,,23040,0,,0,,,,0,,23040,,,,,,,0,,,35.4775185898249,-120.657570858434,,f,POINT(-120.657570858434 35.4775185898249),,,,t,ATASCADERO,,f,100,0,0,0,,,,,,,,,,,f,,,,269009,,,,Atascadero,{},f,,,f,f,,030241066,t,LI,Commercial development,,complete,"",; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
150,1,f,f,f,f,f,f,University Union and Dining Expansion,planning,"", ,   CERRO VISTA  ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.2998079584031,-120.659328435101,,f,POINT(-120.659328435101 35.2998079584031),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,238289,,,,Cal Poly,{},f,,,f,f,,073341020,t,null,University facility,,Pending environmental review, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
151,1,f,f,f,f,f,f,Mott Athletic Center Expansion,planning,"", ,   CERRO VISTA  ,CA,,,0,0,,0,,,,0,,0,,,,,,,0,,,35.2987558927757,-120.658697591887,,f,POINT(-120.658697591887 35.2987558927757),,,,,SAN LUIS OBISPO,,f,0,0,0,0,,,,,,,,,,,f,,,,238289,,,,Cal Poly,{},f,,,f,f,,073341020,t,null,University facility,,Pending environmental review, ,; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
152,1,f,f,f,f,f,f,South Town 18,planning,"""devtype"": ""Residential"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""2""", ,564   HIGUERA ST ,CA,,,70,0,,18,,,,0,,70,,,,,,,0,,,35.2779866857106,-120.667220462228,,f,POINT(-120.667220462228 35.2779866857106),,,t,t,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,281515,,,,San Luis Obispo,{},f,,,f,f,,002402048,t,ResDev,Residential development,,Building review, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
153,1,f,f,f,f,f,f,Uptown/Town Centre SP,projected,"""description"": ""small-scale comm, mixed-use (intensification)"", ""devtype"": ""Specific Plan"", ""resdev2"": ""PUD"", ""tea_zone"": ""Green"", ""edited_by"": ""wf""", ,1921   PINE ST ,CA,,,0,0,,985,,,,0,,0,,,,,,,0,,,35.634558214079,-120.689845604931,,f,POINT(-120.689845604931 35.634558214079),,,t,,PASO ROBLES,,f,25,50,75,100,,,,,,,,,,,f,,,,311083,,,,Paso Robles,{},f,,,f,f,,008237012,t,SPA,Redevelopment,,Approved specific plan - 2045 build out,"",infill smaller units;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
154,1,f,f,f,f,f,f,Woodlands SP: TR 2341 Phase 2A RSF,in_construction,"""devtype"": ""Residential"", ""resdev2"": ""SF"", ""tea_zone"": ""Red"", ""edited_by"": ""rm""", ,1117   TRAIL VIEW PL ,CA,,,0,242,,242,,,,0,,0,,,,,,,0,,,35.0249595205111,-120.547583361339,,f,POINT(-120.547583361339 35.0249595205111),,,t,,NIPOMO,,f,100,0,0,0,,,,,,,,,,,f,,,,315066,,,,Woodlands,{},f,,,f,f,,091715007,t,ResDev,Residential development,,Under construction, ,55% builtout; ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
155,1,f,f,f,f,f,f,Chinatown Hotel,completed,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""RM""", ,861   PALM ST ,CA,,,115798,0,,30,,,,78,,25000,,,,,,,90798,,,35.2813704001197,-120.663166904996,,f,POINT(-120.663166904996 35.2813704001197),,,t,t,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,271396,,,,San Luis Obispo,{},f,,,f,f,,002416041,t,MU,Mixed-use development,,Complete, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
156,1,f,f,f,f,f,f,Monterosa MU- 1185 Monterey St.,planning,"""devtype"": ""Mixed-Use"", ""resdev2"": ""MF"", ""tea_zone"": ""Green"", ""edited_by"": ""2""", ,1166   HIGUERA ST ,CA,,,2464,0,,13,,,,0,,2464,,,,,,,0,,,35.282790651565,-120.658447680975,,f,POINT(-120.658447680975 35.282790651565),,,t,t,,,f,100,0,0,0,,,,,,,,,,,f,,,,367904,,,,San Luis Obispo,{},f,,,f,f,,002436022,t,MU,Mixed-use development,,Building review, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
157,1,f,f,f,f,f,f,Vesper Hotel at the Creamery,planning,"""devtype"": ""Tourist"", ""edited_by"": ""2""", ,1027   NIPOMO ST ,CA,,,6698,0,,0,,,,47,,0,,,,,,,6698,,,35.2785183441656,-120.666481584266,,f,POINT(-120.666481584266 35.2785183441656),,,,,SAN LUIS OBISPO,,f,100,0,0,0,,,,,,,,,,,f,,,,283057,,,,San Luis Obispo,{},f,,,f,f,,002402046,t,TOURIST,Hotel,,Planning review, , ;  ,2022-12-11 03:05:08.892851,2022-12-11 03:05:08.892851,
